ID,Title,Rating,Sentiment,Author,Date,Date,Content,Country
R3BS09VI268RMY,Poor Quality,2,negative,chris w,,01/11/2024,Material is so thin. Poor quality. These must have bee a knockoff of the real Hanes brand. Only keeping because we opened the package and it is better than nothing.,
R32AWQ6QV7Y5GG,Boxers,2,negative,Gary Atch,,15/10/2024,You get what you pay for. Pay a cheap price. I got cheap fitting boxers. Feels like a rubber band around my thigh at bottom of shorts.,
R11E65LEE8GUQA,Loses shape,2,negative,C.Jones,,28/10/2024,They fit good when you put them on but by the end of the day the legs loses shape and become very loose....will not be ordering anymore,
R1YOX0XJRA0E3,Not sizes correctly.,2,negative,Mr Bill,,04/08/2024,"Not quite sure what the difference is between sizing at Amazon vs sizing in a retail store but these should fit tight and not recommended for a larger gent like myself. If you buy, make sure you order a size up, not the recommended size for your body.",
R2JTM4QNOPB38H,They shrank.,2,negative,Puppers,,17/08/2024,"They fit great until they were washed. Now they fit like the Speedo nut huggers from 1975. Bad shrinkage. So sorry. Will have to get the much, much larger size, maybe I'll try the XXXL because of the bad shrinking. Disappointed. Buy your size plus three sizes up.",
R1E4V5OCP75M1P,Rip easily,2,negative,Alex,,27/11/2024,"These only lasted me a month, its not strong fabric.",
R1FPNE0G1E5WW4,Fruit Of The Loom is better,2,negative,Kyle,,30/10/2024,The front fits fine but the rear doesn't cover my rear. I have had to stretch out the legs to raise them to cover appropriately,
RJQ7N2YBOARUZ,runs small and cheap,2,negative,Rebecca Fisher,,25/10/2024,"The mediums were too small for my husband, who is always a medium in pretty much everything. Also the material is rough and scratchy.",
R23DT3JWPFNQDH,Horrible brightness,1,negative,Tom Wonder,,02/04/2025,"Take a look at the photos in people’s reviews. It’s almost impossible to read this watch. You can push a button to make it brighter (temporarily) but I shouldn’t have to do that to read a watch. The thing is cheap, but it’s not even worth what they’re asking. I literally just threw it out within an hour of receiving it. Not even worth my time to return it.",
R1DYPRWN9EFLRR,usual confusing buttons,3,neutral,No Pilikia,,12/12/2024,I love the look and even the feel/weight of this watch...but like so many of these digital watches knowing how to make adjustments and use the functions if confusing as there is no consistency and no labels and the print on the paper work is very tiny and not written by a native english speaker,
R20MFG3ENXIVIY,Watch review after 2 years,3,neutral,Alan L.,,19/10/2024,"I bought this watch exactly 2 years ago. For the price (about $15 at the time), it was not bad. There are a few quirks with the watch.

1. The watch reset itself once in a while (I think about 4-5 times in the past 2 years)
2. The light is not so great so it is hard to tell the time with the light on.
3. Hard to tell if it is on 24 or 12 hr time because the text is hard to read. I cannot tell if it says am/pm or 24 hr.
4. The wrist strap is starting to break (which is why I am on Amazon looking for another watch - not sure if it is worth the money to replace the strap).
5. It's hard to see the time at an angle.",
R3FKRQG1AMX1KR,Great watch with a display that is too dim,3,neutral,Lawrence Feick,,14/11/2024,"I've had the watch for about two weeks and it works fine, keeps time well, and is comfortable. But the watch display is very dim in regular light and in low light the watch is hard to read with or without the illumination button pushed. So, it is really good in most respects but the dimness is a problem.",
R3LZ82D0QG6U2S,"After one year, the rubber band broken off",3,neutral,Jon_T,,22/12/2024,"Overall, the watch itself is pretty good but the rubber band is not durable, it tore off after just one year",
R1C83M859MDVSU,"Lasted for about a year, started to get foggy inside.",3,neutral,Andrey,,26/12/2024,Besides the lack of longevity the dial is kind of thin and it's hard to press buttons.,
R1ZEWPYHX7I2Y,Don't buy this watch,2,negative,jeff steinbarge,,08/04/2025,"The Bad: face is impossible to read at a glance. You have to activate the light to see the time. To use this watch is always a two handed affair
The Good: looks nice
Conclusion: there are better watches at the same price point",
RDLUZBFLJRP99,It’s ok,3,neutral,Travis T,,23/10/2024,"For the price it’s fine, it looks good and does what it’s supposed to. Only problem is, it’s extremely easy for you to accidentally press the button against your hand that switches it from normal time to military time.",
R33EW7RE0RPUFH,Display can be hard to read and it runs slow.,3,neutral,Tom Anson,,31/05/2024,"The watch seems to be built well. Plenty durable and, so far, haven't scratched up the face. Swapped the band right away, but that's just personal preference.

Not really keen on the display. It can be hard to read without angling it to the light just right. It also runs slow. I set it to the time clock at work and within a day or two, it's 5-15 seconds behind again. Isn't it's main function to keep time?? So as much as I like how it's built, I wouldn't buy another one on account of accuracy.",
R213LD3UETM75S,Great watch until....,3,neutral,Fernando,,21/07/2024,"The watch is great, mine started getting water inside the screen. So I can barley see the time and date. I have to now buy a different watch. Very bummed out. I only had the watch for about 2 months.",
R2LR0E4VY8ZBZN,Reliable watch. Band doesn't last very long though.,3,neutral,B H,,13/03/2024,"I've had this watch for two years now. In general, everything about the watch itself works fine. The only issues I've had is the rubber band holder breaking and then eventually the band itself. It's worth noting that removing the band to replace it isn't very easy because I had to cut it off. That being said, I actually prefer this watch over many others so replacing the band is worth it for me. Also, as the watch isn't designed to be waterproof, it's worth noting that I wash it off periodically without issues.",
R2N1DDCFVFGAMV,Dim lighting,3,neutral,Lee,,06/09/2024,"Beautiful watch, but can not see the time. Insufficient lighting. Returned. Would buy again if the illumination was brighter.",
R5CF1YVQOM54Q,It's Not Water Resistant,3,neutral,JPie612,,28/06/2023,"So, I like this watch and have for the better part of the year that I've owned it with few complaints. I do a lot of work outside but I routinely wear gloves and long sleeves so the watch doesn't get much exposure to the elements.

Still, in the last few months, I've found the face fogged up and now there's condensation inside the screen making it impossible to read the time. I bought it last Sept 2022; it didn't last a year. My only other gripe is the placement of the watch buttons. They are placed in a way that makes it very easy to jostle from work gloves or long sleeves. I found myself constantly turning off the alarm that set itself inadvertently from my movement. I don't think I'd buy it again. I need something more reliable.",
RY7QVZKGNXB1W,"Bad seal, fog trapped in display.",2,negative,R2D2,,18/02/2025,"Not sealed well.
Permanent fog trapped inside of watch obsucing the time.",
RL6MIJU5GGBS2,"No, I'm not going blind... it's the damn-dim numbers that are maddening",3,neutral,joyu2,,21/09/2023,"I checked out many digital watches, read reviews and thought I had made a good decision to purchase this sports watch. It looks great with the gold. The band doesn't bother me, it's comfortable and looks fine. It's the numbers on this watch that are SO dim, very difficult to see the time. And the backlight doesn't work well at all, it's very dim. My other complaint is trying to set the time/date, etc. is NOT easy. Read info, watched videos and still was not easy to set the buttons. Really shouldn't be so difficult for such a 'simple' watch. I don't think I'd buy this again because of its poor lighting and setup process.",
RXMR5CSSY8P9R,keeps resetting ;-;,1,negative,Snackaroo,,19/04/2024,"When my first watch got worn out I ordered a new one with the expectation that I'd like the new one as much as the old one. But the second watch keeps resetting to 0:00. Date, time, and everything is reset and I have to keep changing it to the correct time. The point of a watch is to tell time it's the one thing it should be good at why does it suck so much when the first one was so good and now my return window has closed and the resets are just getting more frequent it happened twice today. aaaaugh

old review: I've had this watch for about a year and except for some minor scratches has help up fantastically. I’ve used it in the shower and swimming with no problem. I have bone thin wrists but even with it’s large face it fit perfectly! Unlike other watches I’ve had, it had two bands to keep the excess band from hanging loose (A bigger thing than you’d expect). Keep in mind that the face is pretty large, however I have gotten way too many compliments on it. The large numbers would also be useful for someone with poor vision.
The only issues I’ve had is that the buttons don’t mean the usually things that they do on other digital watches so you’ll have to memorize a new setup. The brightness on the light is low but it’s never been an issue for me.",
R2NL1XK51YQMKM,Cheap,2,negative,Hayden jeanor,,09/01/2025,Latest 3 months then the band retaining mount broke. Granted i did take it in salt water quite often,
R8UGPXT4TNGNT,Meh…,3,neutral,Amazon Customer,,02/07/2024,Looks nice and it’s a great price. The watch IS NOT ultra thin. It isn’t even thin. It’s a regular sized watch.,
